X,Y,OBJECTID,PlaceID,YearPlaceId,City,State,CityState,Year,AsOfDate,dockCt,dockNm,docklessCt,docklessNm,scooterCt,scooterNm,Type,Lat,Lon
-76.492183,38.978445,601,MD00116,2015MD00116,Annapolis,MD,"Annapolis, MD",2015,201512,0,-,0,-,0,-,,38.978445,-76.492183
-76.612189,39.290385,602,MD00117,2015MD00117,Baltimore,MD,"Baltimore, MD",2015,201512,0,-,0,-,0,-,,39.290385,-76.612189
-77.312778,39.183611,603,MD00118,2015MD00118,Boyds,MD,"Boyds, MD",2015,201512,0,-,0,-,0,-,,39.183611,-77.312778
-76.9275,38.996667,604,MD00119,2015MD00119,College Park,MD,"College Park, MD",2015,201512,0,-,0,-,0,-,,38.996667,-76.9275
-77.152758,39.083997,605,MD00120,2015MD00120,Montgomery Co.,MD,"Montgomery Co., MD",2015,201512,0,-,0,-,0,-,,39.083997,-77.152758
-75.593333,38.365833,606,MD00121,2015MD00121,Salisbury,MD,"Salisbury, MD",2015,201512,0,-,0,-,0,-,,38.365833,-75.593333
-77.020791,39.002441,607,MD00122,2015MD00122,Silver Spring,MD,"Silver Spring, MD",2015,201512,0,-,0,-,0,-,,39.002441,-77.020791
-77.002222,38.98,608,MD00123,2015MD00123,Takoma Park,MD,"Takoma Park, MD",2015,201512,0,-,0,-,0,-,,38.98,-77.002222
-76.609444,39.393056,609,MD00124,2015MD00124,Towson,MD,"Towson, MD",2015,201512,0,-,0,-,0,-,,39.393056,-76.609444
-83.176315,42.32226,610,MI00127,2015MI00127,Dearborn,MI,"Dearborn, MI",2015,201512,0,-,0,-,0,-,,42.32226,-83.176315
-83.045754,42.331427,611,MI00128,2015MI00128,Detroit,MI,"Detroit, MI",2015,201512,0,-,0,-,0,-,,42.331427,-83.045754
-84.555535,42.732535,612,MI00129,2015MI00129,Lansing,MI,"Lansing, MI",2015,201512,0,-,0,-,0,-,,42.732535,-84.555535
-93.349949,44.889687,613,MN00130,2015MN00130,Edina,MN,"Edina, MN",2015,201512,0,-,0,-,0,-,,44.889687,-93.349949
-93.089958,44.953703,614,MN00133,2015MN00133,St. Paul,MN,"St. Paul, MN",2015,201512,0,-,0,-,0,-,,44.953703,-93.089958
-92.334072,38.951705,615,MO00134,2015MO00134,Columbia,MO,"Columbia, MO",2015,201512,0,-,0,-,0,-,,38.951705,-92.334072
-90.305278,38.744167,616,MO00135,2015MO00135,Ferguson,MO,"Ferguson, MO",2015,201512,0,-,0,-,0,-,,38.744167,-90.305278
-92.173516,38.576702,617,MO00136,2015MO00136,Jefferson City,MO,"Jefferson City, MO",2015,201512,0,-,0,-,0,-,,38.576702,-92.173516
-90.199404,38.627003,618,MO00138,2015MO00138,St. Louis,MO,"St. Louis, MO",2015,201512,0,-,0,-,0,-,,38.627003,-90.199404
-78.898619,35.994033,619,NC00140,2015NC00140,Durham,NC,"Durham, NC",2015,201512,0,-,0,-,0,-,,35.994033,-78.898619
-79.791975,36.072635,620,NC00141,2015NC00141,Greensboro,NC,"Greensboro, NC",2015,201512,0,-,0,-,0,-,,36.072635,-79.791975
-78.638179,35.77959,621,NC00142,2015NC00142,Raleigh,NC,"Raleigh, NC",2015,201512,0,-,0,-,0,-,,35.77959,-78.638179
-80.244216,36.09986,622,NC00143,2015NC00143,Winston-Salem,NC,"Winston-Salem, NC",2015,201512,0,-,0,-,0,-,,36.09986,-80.244216
-96.685198,40.825763,623,NE00145,2015NE00145,Lincoln,NE,"Lincoln, NE",2015,201512,0,-,0,-,0,-,,40.825763,-96.685198
-71.454789,42.99564,624,NH00147,2015NH00147,Manchester,NH,"Manchester, NH",2015,201512,0,-,0,-,0,-,,42.99564,-71.454789
-70.760556,43.075556,625,NH00148,2015NH00148,Portsmouth,NH,"Portsmouth, NH",2015,201512,0,-,0,-,0,-,,43.075556,-70.760556
-74.201529,40.432114,626,NJ00150,2015NJ00150,Keyport,NJ,"Keyport, NJ",2015,201512,0,-,0,-,0,-,,40.432114,-74.201529
-74.477318,40.796562,627,NJ00151,2015NJ00151,Morristown,NJ,"Morristown, NJ",2015,201512,0,-,0,-,0,-,,40.796562,-74.477318
-74.407374,40.633714,628,NJ00152,2015NJ00152,Plainfield,NJ,"Plainfield, NJ",2015,201512,0,-,0,-,0,-,,40.633714,-74.407374
-115.13983,36.169941,629,NV00154,2015NV00154,Las Vegas,NV,"Las Vegas, NV",2015,201512,0,-,0,-,0,-,,36.169941,-115.13983
-119.813803,39.529633,630,NV00155,2015NV00155,Reno,NV,"Reno, NV",2015,201512,0,-,0,-,0,-,,39.529633,-119.813803
-73.756232,42.652579,631,NY00156,2015NY00156,Albany,NY,"Albany, NY",2015,201512,0,-,0,-,0,-,,42.652579,-73.756232
-78.878369,42.886447,632,NY00157,2015NY00157,Buffalo,NY,"Buffalo, NY",2015,201512,0,-,0,-,0,-,,42.886447,-78.878369
-76.5,42.443333,633,NY00158,2015NY00158,Ithaca,NY,"Ithaca, NY",2015,201512,0,-,0,-,0,-,,42.443333,-76.5
-73.688056,40.588056,634,NY00159,2015NY00159,Long Beach,NY,"Long Beach, NY",2015,201512,0,-,0,-,0,-,,40.588056,-73.688056
-77.610922,43.16103,635,NY00161,2015NY00161,Rochester,NY,"Rochester, NY",2015,201512,0,-,0,-,0,-,,43.16103,-77.610922
-73.76291,41.033986,636,NY00162,2015NY00162,White Plains,NY,"White Plains, NY",2015,201512,0,-,0,-,0,-,,41.033986,-73.76291
-73.898747,40.93121,637,NY00163,2015NY00163,Yonkers,NY,"Yonkers, NY",2015,201512,0,-,0,-,0,-,,40.93121,-73.898747
-83.114077,40.099229,638,OH00168,2015OH00168,Dublin,OH,"Dublin, OH",2015,201512,0,-,0,-,0,-,,40.099229,-83.114077
-84.746667,39.5075,639,OH00169,2015OH00169,Oxford,OH,"Oxford, OH",2015,201512,0,-,0,-,0,-,,39.5075,-84.746667
-82.709167,41.446667,640,OH00170,2015OH00170,Sandusky,OH,"Sandusky, OH",2015,201512,0,-,0,-,0,-,,41.446667,-82.709167
-83.555212,41.663938,641,OH00171,2015OH00171,Toledo,OH,"Toledo, OH",2015,201512,0,-,0,-,0,-,,41.663938,-83.555212
-97.439478,35.222567,642,OK00172,2015OK00172,Norman,OK,"Norman, OK",2015,201512,0,-,0,-,0,-,,35.222567,-97.439478
-97.058368,36.115607,643,OK00174,2015OK00174,Stillwater,OK,"Stillwater, OK",2015,201512,0,-,0,-,0,-,,36.115607,-97.058368
-123.262044,44.564566,644,OR00176,2015OR00176,Corvallis,OR,"Corvallis, OR",2015,201512,0,-,0,-,0,-,,44.564566,-123.262044
-123.086754,44.052069,645,OR00177,2015OR00177,Eugene,OR,"Eugene, OR",2015,201512,0,-,0,-,0,-,,44.052069,-123.086754
-122.676482,45.523062,646,OR00179,2015OR00179,Portland,OR,"Portland, OR",2015,201512,0,-,0,-,0,-,,45.523062,-122.676482
-76.886701,40.273191,647,PA00180,2015PA00180,Harrisburg,PA,"Harrisburg, PA",2015,201512,0,-,0,-,0,-,,40.273191,-76.886701
-71.412834,41.823989,648,RI00183,2015RI00183,Providence,RI,"Providence, RI",2015,201512,0,-,0,-,0,-,,41.823989,-71.412834
-79.931051,32.776475,649,SC00184,2015SC00184,Charleston,SC,"Charleston, SC",2015,201512,0,-,0,-,0,-,,32.776475,-79.931051
-81.025078,34.924867,650,SC00186,2015SC00186,Rock Hill,SC,"Rock Hill, SC",2015,201512,0,-,0,-,0,-,,34.924867,-81.025078
-87.359453,36.529771,651,TN00190,2015TN00190,Clarksville,TN,"Clarksville, TN",2015,201512,0,-,0,-,0,-,,36.529771,-87.359453
-90.04898,35.149534,652,TN00191,2015TN00191,Memphis,TN,"Memphis, TN",2015,201512,0,-,0,-,0,-,,35.149534,-90.04898
-97.108066,32.735687,653,TX00193,2015TX00193,Arlington,TX,"Arlington, TX",2015,201512,0,-,0,-,0,-,,32.735687,-97.108066
-97.396381,27.800583,654,TX00195,2015TX00195,Corpus Christi,TX,"Corpus Christi, TX",2015,201512,0,-,0,-,0,-,,27.800583,-97.396381
-97.133068,33.214841,655,TX00197,2015TX00197,Denton,TX,"Denton, TX",2015,201512,0,-,0,-,0,-,,33.214841,-97.133068
-96.638883,32.912624,656,TX00200,2015TX00200,Garland,TX,"Garland, TX",2015,201512,0,-,0,-,0,-,,32.912624,-96.638883
-101.855167,33.577863,657,TX00202,2015TX00202,Lubbock,TX,"Lubbock, TX",2015,201512,0,-,0,-,0,-,,33.577863,-101.855167
-96.698886,33.019843,658,TX00204,2015TX00204,Plano,TX,"Plano, TX",2015,201512,0,-,0,-,0,-,,33.019843,-96.698886
-95.503889,30.1775,659,TX00206,2015TX00206,The Woodlands,TX,"The Woodlands, TX",2015,201512,0,-,0,-,0,-,,30.1775,-95.503889
-111.863823,40.524671,660,UT00207,2015UT00207,Draper,UT,"Draper, UT",2015,201512,0,-,0,-,0,-,,40.524671,-111.863823
-111.899167,40.986667,661,UT00208,2015UT00208,Farmington,UT,"Farmington, UT",2015,201512,0,-,0,-,0,-,,40.986667,-111.899167
-111.97383,41.223,662,UT00209,2015UT00209,Ogden,UT,"Ogden, UT",2015,201512,0,-,0,-,0,-,,41.223,-111.97383
-111.838973,40.564978,663,UT00211,2015UT00211,Sandy,UT,"Sandy, UT",2015,201512,0,-,0,-,0,-,,40.564978,-111.838973
-112.00105,40.691613,664,UT00212,2015UT00212,West Valley City,UT,"West Valley City, UT",2015,201512,0,-,0,-,0,-,,40.691613,-112.00105
-77.046921,38.804836,665,VA00213,2015VA00213,Alexandria,VA,"Alexandria, VA",2015,201512,0,-,0,-,0,-,,38.804836,-77.046921
-77.10164,38.882409,666,VA00214,2015VA00214,Arlington,VA,"Arlington, VA",2015,201512,0,-,0,-,0,-,,38.882409,-77.10164
-80.413939,37.229573,667,VA00215,2015VA00215,Blacksburg,VA,"Blacksburg, VA",2015,201512,0,-,0,-,0,-,,37.229573,-80.413939
-78.476678,38.029306,668,VA00216,2015VA00216,Charlottesville,VA,"Charlottesville, VA",2015,201512,0,-,0,-,0,-,,38.029306,-78.476678
-79.395023,36.585972,669,VA00217,2015VA00217,Danville,VA,"Danville, VA",2015,201512,0,-,0,-,0,-,,36.585972,-79.395023
-78.868916,38.449569,670,VA00218,2015VA00218,Harrisonburg,VA,"Harrisonburg, VA",2015,201512,0,-,0,-,0,-,,38.449569,-78.868916
-76.285873,36.850769,671,VA00219,2015VA00219,Norfolk,VA,"Norfolk, VA",2015,201512,0,-,0,-,0,-,,36.850769,-76.285873
-77.436048,37.540725,672,VA00220,2015VA00220,Richmond,VA,"Richmond, VA",2015,201512,0,-,0,-,0,-,,37.540725,-77.436048
-79.941427,37.27097,673,VA00221,2015VA00221,Roanoke,VA,"Roanoke, VA",2015,201512,0,-,0,-,0,-,,37.27097,-79.941427
-75.977985,36.852926,674,VA00222,2015VA00222,Virginia Beach,VA,"Virginia Beach, VA",2015,201512,0,-,0,-,0,-,,36.852926,-75.977985
-73.212072,44.475883,675,VT00223,2015VT00223,Burlington,VT,"Burlington, VT",2015,201512,0,-,0,-,0,-,,44.475883,-73.212072
-122.204444,47.771667,676,WA00224,2015WA00224,Bothell,WA,"Bothell, WA",2015,201512,0,-,0,-,0,-,,47.771667,-122.204444
-117.426047,47.65878,677,WA00226,2015WA00226,Spokane,WA,"Spokane, WA",2015,201512,0,-,0,-,0,-,,47.65878,-117.426047
-122.444291,47.252877,678,WA00227,2015WA00227,Tacoma,WA,"Tacoma, WA",2015,201512,0,-,0,-,0,-,,47.252877,-122.444291
-92.085256,46.706881,679,WI00230,2015WI00230,Superior,WI,"Superior, WI",2015,201512,0,-,0,-,0,-,,46.706881,-92.085256
-110.769167,43.475278,680,WY00231,2015WY00231,Jackson,WY,"Jackson, WY",2015,201512,0,-,0,-,0,-,,43.475278,-110.769167
-87.359453,36.529771,681,TN00190,2019TN00190,Clarksville,TN,"Clarksville, TN",2019,201912,5,APSU B-cycle,0,-,0,-,Docked only,36.529771,-87.359453
-87.359453,36.529771,682,TN00190,2018TN00190,Clarksville,TN,"Clarksville, TN",2018,201812,5,APSU B-cycle,0,-,0,-,Docked only,36.529771,-87.359453
-87.359453,36.529771,683,TN00190,2017TN00190,Clarksville,TN,"Clarksville, TN",2017,201712,4,APSU B-cycle,0,-,0,-,Docked only,36.529771,-87.359453
-87.359453,36.529771,684,TN00190,2016TN00190,Clarksville,TN,"Clarksville, TN",2016,201612,4,APSU B-cycle,0,-,0,-,Docked only,36.529771,-87.359453
-83.743038,42.280826,685,MI00125,2019MI00125,Ann Arbor,MI,"Ann Arbor, MI",2019,201912,13,arborbike,0,-,1,Bird,Docked and scooters,42.280826,-83.743038
-83.743038,42.280826,686,MI00125,2016MI00125,Ann Arbor,MI,"Ann Arbor, MI",2016,201612,14,arborbike,0,-,0,-,Docked only,42.280826,-83.743038
-83.743038,42.280826,687,MI00125,2015MI00125,Ann Arbor,MI,"Ann Arbor, MI",2015,201512,14,arborbike,0,-,0,-,Docked only,42.280826,-83.743038
-83.743038,42.280826,688,MI00125,2018MI00125,Ann Arbor,MI,"Ann Arbor, MI",2018,201812,13,arborbike,0,-,0,-,Docked only,42.280826,-83.743038
-83.743038,42.280826,689,MI00125,2017MI00125,Ann Arbor,MI,"Ann Arbor, MI",2017,201712,13,arborbike,0,-,0,-,Docked only,42.280826,-83.743038
-88.320072,41.760585,690,IL0077,2019IL0077,Aurora,IL,"Aurora, IL",2019,201912,3,Aurora,0,-,0,-,Docked only,41.760585,-88.320072
-88.320072,41.760585,691,IL0077,2018IL0077,Aurora,IL,"Aurora, IL",2018,201812,3,Aurora,0,-,0,-,Docked only,41.760585,-88.320072
-88.320072,41.760585,692,IL0077,2017IL0077,Aurora,IL,"Aurora, IL",2017,201712,3,Aurora,0,-,0,-,Docked only,41.760585,-88.320072
-88.320072,41.760585,693,IL0077,2016IL0077,Aurora,IL,"Aurora, IL",2016,201612,3,Aurora,0,-,0,-,Docked only,41.760585,-88.320072
-97.743061,30.267153,694,TX00194,2019TX00194,Austin,TX,"Austin, TX",2019,201912,68,Austin B-cycle,1,Donkey Republic,3,"Jump, Lime, Lyft",All micro,30.267153,-97.743061
-97.743061,30.267153,695,TX00194,2018TX00194,Austin,TX,"Austin, TX",2018,201812,68,Austin B-cycle,0,-,5,"Bird, Jump, Lime, Lyft, Spin",Docked and scooters,30.267153,-97.743061
-97.743061,30.267153,696,TX00194,2017TX00194,Austin,TX,"Austin, TX",2017,201712,63,Austin B-cycle,0,-,0,-,Docked only,30.267153,-97.743061
-97.743061,30.267153,697,TX00194,2016TX00194,Austin,TX,"Austin, TX",2016,201612,51,Austin B-cycle,0,-,0,-,Docked only,30.267153,-97.743061
-97.743061,30.267153,698,TX00194,2015TX00194,Austin,TX,"Austin, TX",2015,201512,46,Austin B-cycle,0,-,0,-,Docked only,30.267153,-97.743061
-80.139212,25.956481,699,FL0047,2019FL0047,Aventura,FL,"Aventura, FL",2019,201912,6,Aventura,0,-,0,-,Docked only,25.956481,-80.139212
-80.139212,25.956481,700,FL0047,2018FL0047,Aventura,FL,"Aventura, FL",2018,201812,6,Aventura,0,-,0,-,Docked only,25.956481,-80.139212
-80.139212,25.956481,701,FL0047,2017FL0047,Aventura,FL,"Aventura, FL",2017,201712,6,Aventura,0,-,0,-,Docked only,25.956481,-80.139212
-80.139212,25.956481,702,FL0047,2016FL0047,Aventura,FL,"Aventura, FL",2016,201612,5,Aventura,0,-,0,-,Docked only,25.956481,-80.139212
-76.612189,39.290385,703,MD00117,2016MD00117,Baltimore,MD,"Baltimore, MD",2016,201612,25,Baltimore Bikeshare,0,-,0,-,Docked only,39.290385,-76.612189
-76.612189,39.290385,704,MD00117,2017MD00117,Baltimore,MD,"Baltimore, MD",2017,201712,14,Baltimore Bikeshare,0,-,0,-,Docked only,39.290385,-76.612189
-85.179714,42.321152,705,MI00126,2017MI00126,Battle Creek,MI,"Battle Creek, MI",2017,201712,4,Battle Creek B-cycle,0,-,0,-,Docked only,42.321152,-85.179714
-85.179714,42.321152,706,MI00126,2016MI00126,Battle Creek,MI,"Battle Creek, MI",2016,201612,4,Battle Creek B-cycle,0,-,0,-,Docked only,42.321152,-85.179714
-85.179714,42.321152,707,MI00126,2019MI00126,Battle Creek,MI,"Battle Creek, MI",2019,201912,3,Battle Creek B-cycle,0,-,0,-,Docked only,42.321152,-85.179714
-85.179714,42.321152,708,MI00126,2018MI00126,Battle Creek,MI,"Battle Creek, MI",2018,201812,3,Battle Creek B-cycle,0,-,0,-,Docked only,42.321152,-85.179714
-85.179714,42.321152,709,MI00126,2015MI00126,Battle Creek,MI,"Battle Creek, MI",2015,201512,3,Battle Creek B-cycle,0,-,0,-,Docked only,42.321152,-85.179714
-122.419416,37.77493,710,CA0026,2017CA0026,San Francisco,CA,"San Francisco, CA",2017,201712,300,Bay Area BikeShare,1,LimeBike,0,-,All bikes,37.77493,-122.419416
-122.419416,37.77493,711,CA0026,2019CA0026,San Francisco,CA,"San Francisco, CA",2019,201912,409,Bay Area BikeShare,2,"Jump, LimeBike",1,Lime,All micro,37.77493,-122.419416
-122.419416,37.77493,712,CA0026,2018CA0026,San Francisco,CA,"San Francisco, CA",2018,201812,409,Bay Area BikeShare,2,"Jump, LimeBike",3,"Bird, Lime, Spin",All micro,37.77493,-122.419416
-122.419416,37.77493,713,CA0026,2015CA0026,San Francisco,CA,"San Francisco, CA",2015,201512,70,Bay Area BikeShare,0,-,0,-,Docked only,37.77493,-122.419416
-122.419416,37.77493,714,CA0026,2016CA0026,San Francisco,CA,"San Francisco, CA",2016,201612,62,Bay Area BikeShare,0,-,0,-,Docked only,37.77493,-122.419416
-122.325525,37.562992,715,CA0028,2017CA0028,San Mateo,CA,"San Mateo, CA",2017,201712,15,Bay Bikes,0,-,0,-,Docked only,37.562992,-122.325525
-122.325525,37.562992,716,CA0028,2016CA0028,San Mateo,CA,"San Mateo, CA",2016,201612,15,Bay Bikes,0,-,0,-,Docked only,37.562992,-122.325525
-118.399444,34.073056,717,CA0012,2019CA0012,Beverly Hills,CA,"Beverly Hills, CA",2019,201912,11,Beverly Hills Bikeshare,0,-,0,-,Docked only,34.073056,-118.399444
-118.399444,34.073056,718,CA0012,2018CA0012,Beverly Hills,CA,"Beverly Hills, CA",2018,201812,11,Beverly Hills Bikeshare,0,-,0,-,Docked only,34.073056,-118.399444
-118.399444,34.073056,719,CA0012,2017CA0012,Beverly Hills,CA,"Beverly Hills, CA",2017,201712,11,Beverly Hills Bikeshare,0,-,0,-,Docked only,34.073056,-118.399444
-118.399444,34.073056,720,CA0012,2016CA0012,Beverly Hills,CA,"Beverly Hills, CA",2016,201612,11,Beverly Hills Bikeshare,0,-,0,-,Docked only,34.073056,-118.399444
-106.605553,35.085334,721,NM00153,2017NM00153,Albuquerque,NM,"Albuquerque, NM",2017,201712,15,Bici,0,-,0,-,Docked only,35.085334,-106.605553
-106.605553,35.085334,722,NM00153,2016NM00153,Albuquerque,NM,"Albuquerque, NM",2016,201612,15,Bici,0,-,0,-,Docked only,35.085334,-106.605553
-106.605553,35.085334,723,NM00153,2015NM00153,Albuquerque,NM,"Albuquerque, NM",2015,201512,15,Bici,0,-,0,-,Docked only,35.085334,-106.605553
-85.30968,35.04563,724,TN00189,2016TN00189,Chattanooga,TN,"Chattanooga, TN",2016,201612,37,Bike Chattanooga,0,-,0,-,Docked only,35.04563,-85.30968
-85.30968,35.04563,725,TN00189,2019TN00189,Chattanooga,TN,"Chattanooga, TN",2019,201912,36,Bike Chattanooga,0,-,0,-,Docked only,35.04563,-85.30968
-85.30968,35.04563,726,TN00189,2018TN00189,Chattanooga,TN,"Chattanooga, TN",2018,201812,36,Bike Chattanooga,0,-,0,-,Docked only,35.04563,-85.30968
-85.30968,35.04563,727,TN00189,2017TN00189,Chattanooga,TN,"Chattanooga, TN",2017,201712,36,Bike Chattanooga,0,-,0,-,Docked only,35.04563,-85.30968
-85.30968,35.04563,728,TN00189,2015TN00189,Chattanooga,TN,"Chattanooga, TN",2015,201512,33,Bike Chattanooga,0,-,0,-,Docked only,35.04563,-85.30968
-96.685198,40.825763,729,NE00145,2019NE00145,Lincoln,NE,"Lincoln, NE",2019,201912,20,BikeLNK,0,-,0,-,Docked only,40.825763,-96.685198
-96.685198,40.825763,730,NE00145,2018NE00145,Lincoln,NE,"Lincoln, NE",2018,201812,20,BikeLNK,0,-,0,-,Docked only,40.825763,-96.685198
-122.676482,45.523062,731,OR00179,2018OR00179,Portland,OR,"Portland, OR",2018,201812,145,BikeTown Portland,0,-,1,Spin,Docked and scooters,45.523062,-122.676482
-122.676482,45.523062,732,OR00179,2019OR00179,Portland,OR,"Portland, OR",2019,201912,145,BikeTown Portland,0,-,1,Bird,Docked and scooters,45.523062,-122.676482
-122.676482,45.523062,733,OR00179,2017OR00179,Portland,OR,"Portland, OR",2017,201712,142,BikeTown Portland,0,-,0,-,Docked only,45.523062,-122.676482
-122.676482,45.523062,734,OR00179,2016OR00179,Portland,OR,"Portland, OR",2016,201612,122,BikeTown Portland,0,-,0,-,Docked only,45.523062,-122.676482
-71.05888,42.360083,735,MA0098,2019MA0098,Boston,MA,"Boston, MA",2019,201912,288,Blue Bikes,0,-,0,-,Docked only,42.360083,-71.05888
-71.05888,42.360083,736,MA0098,2018MA0098,Boston,MA,"Boston, MA",2018,201812,288,Blue Bikes,0,-,0,-,Docked only,42.360083,-71.05888
-116.214607,43.61871,737,ID0075,2019ID0075,Boise,ID,"Boise, ID",2019,201912,101,Boise Green Bike,0,-,1,Lime,Docked and scooters,43.61871,-116.214607
-116.214607,43.61871,738,ID0075,2018ID0075,Boise,ID,"Boise, ID",2018,201812,101,Boise Green Bike,0,-,2,"Bird, Lime",Docked and scooters,43.61871,-116.214607
-116.214607,43.61871,739,ID0075,2017ID0075,Boise,ID,"Boise, ID",2017,201712,83,Boise Green Bike,0,-,0,-,Docked only,43.61871,-116.214607
-116.214607,43.61871,740,ID0075,2016ID0075,Boise,ID,"Boise, ID",2016,201612,38,Boise Green Bike,0,-,0,-,Docked only,43.61871,-116.214607
-116.214607,43.61871,741,ID0075,2015ID0075,Boise,ID,"Boise, ID",2015,201512,31,Boise Green Bike,0,-,0,-,Docked only,43.61871,-116.214607
-105.270546,40.014986,742,CO0040,2017CO0040,Boulder,CO,"Boulder, CO",2017,201712,45,Boulder B-cycle,0,-,0,-,Docked only,40.014986,-105.270546
-105.270546,40.014986,743,CO0040,2019CO0040,Boulder,CO,"Boulder, CO",2019,201912,44,Boulder B-cycle,0,-,0,-,Docked only,40.014986,-105.270546
-105.270546,40.014986,744,CO0040,2018CO0040,Boulder,CO,"Boulder, CO",2018,201812,44,Boulder B-cycle,0,-,0,-,Docked only,40.014986,-105.270546
-105.270546,40.014986,745,CO0040,2016CO0040,Boulder,CO,"Boulder, CO",2016,201612,43,Boulder B-cycle,0,-,0,-,Docked only,40.014986,-105.270546
-105.270546,40.014986,746,CO0040,2015CO0040,Boulder,CO,"Boulder, CO",2015,201512,30,Boulder B-cycle,0,-,0,-,Docked only,40.014986,-105.270546
-118.491191,34.019454,747,CA0033,2019CA0033,Santa Monica,CA,"Santa Monica, CA",2019,201912,90,Breeze,2,"Jump, LimeBike",4,"Bird, Jump, Lime, Lyft",All micro,34.019454,-118.491191
-118.491191,34.019454,748,CA0033,2018CA0033,Santa Monica,CA,"Santa Monica, CA",2018,201812,90,Breeze,2,"Jump, LimeBike",4,"Bird, Jump, Lime, Lyft",All micro,34.019454,-118.491191
-118.491191,34.019454,749,CA0033,2017CA0033,Santa Monica,CA,"Santa Monica, CA",2017,201712,92,Breeze,0,-,1,Bird,Docked and scooters,34.019454,-118.491191
-118.491191,34.019454,750,CA0033,2016CA0033,Santa Monica,CA,"Santa Monica, CA",2016,201612,90,Breeze,0,-,0,-,Docked only,34.019454,-118.491191
-118.491191,34.019454,751,CA0033,2015CA0033,Santa Monica,CA,"Santa Monica, CA",2015,201512,80,Breeze,0,-,0,-,Docked only,34.019454,-118.491191
-121.978015,37.779927,752,CA0029,2019CA0029,San Ramon,CA,"San Ramon, CA",2019,201912,17,BriteBikes,0,-,0,-,Docked only,37.779927,-121.978015
-121.978015,37.779927,753,CA0029,2018CA0029,San Ramon,CA,"San Ramon, CA",2018,201812,17,BriteBikes,0,-,0,-,Docked only,37.779927,-121.978015
-121.978015,37.779927,754,CA0029,2017CA0029,San Ramon,CA,"San Ramon, CA",2017,201712,17,BriteBikes,0,-,0,-,Docked only,37.779927,-121.978015
-121.978015,37.779927,755,CA0029,2016CA0029,San Ramon,CA,"San Ramon, CA",2016,201612,17,BriteBikes,0,-,0,-,Docked only,37.779927,-121.978015
-121.978015,37.779927,756,CA0029,2015CA0029,San Ramon,CA,"San Ramon, CA",2015,201512,17,BriteBikes,0,-,0,-,Docked only,37.779927,-121.978015
-80.137317,26.122439,757,FL0050,2019FL0050,Fort Lauderdale,FL,"Fort Lauderdale, FL",2019,201912,22,Broward B-cycle,0,-,1,Lime,Docked and scooters,26.122439,-80.137317
-80.137317,26.122439,758,FL0050,2018FL0050,Fort Lauderdale,FL,"Fort Lauderdale, FL",2018,201812,22,Broward B-cycle,0,-,2,"Bird, Lime",Docked and scooters,26.122439,-80.137317
-80.137317,26.122439,759,FL0050,2017FL0050,Fort Lauderdale,FL,"Fort Lauderdale, FL",2017,201712,23,Broward B-cycle,0,-,0,-,Docked only,26.122439,-80.137317
-80.137317,26.122439,760,FL0050,2016FL0050,Fort Lauderdale,FL,"Fort Lauderdale, FL",2016,201612,22,Broward B-cycle,0,-,0,-,Docked only,26.122439,-80.137317
-80.137317,26.122439,761,FL0050,2015FL0050,Fort Lauderdale,FL,"Fort Lauderdale, FL",2015,201512,20,Broward B-cycle,0,-,0,-,Docked only,26.122439,-80.137317
-87.906474,43.038903,762,WI00229,2019WI00229,Milwaukee,WI,"Milwaukee, WI",2019,201912,86,Bublr Bikes,0,-,0,-,Docked only,43.038903,-87.906474
-87.906474,43.038903,763,WI00229,2018WI00229,Milwaukee,WI,"Milwaukee, WI",2018,201812,86,Bublr Bikes,0,-,0,-,Docked only,43.038903,-87.906474
-87.906474,43.038903,764,WI00229,2017WI00229,Milwaukee,WI,"Milwaukee, WI",2017,201712,86,Bublr Bikes,0,-,0,-,Docked only,43.038903,-87.906474
-87.906474,43.038903,765,WI00229,2016WI00229,Milwaukee,WI,"Milwaukee, WI",2016,201612,58,Bublr Bikes,0,-,0,-,Docked only,43.038903,-87.906474
-87.906474,43.038903,766,WI00229,2015WI00229,Milwaukee,WI,"Milwaukee, WI",2015,201512,11,Bublr Bikes,0,-,0,-,Docked only,43.038903,-87.906474
-77.036871,38.907192,767,DC0046,2017DC0046,Washington,DC,"Washington, DC",2017,201712,506,Capital Bikeshare,5,"Jump, LimeBike, MoBike, Ofo, Spin",0,-,Bikes only,38.907192,-77.036871
-77.036871,38.907192,768,DC0046,2019DC0046,Washington,DC,"Washington, DC",2019,201912,559,Capital Bikeshare,2,"Jump, LimeBike",4,"Bolt, Jump, Lime, Lyft",All micro,38.907192,-77.036871
-77.036871,38.907192,769,DC0046,2018DC0046,Washington,DC,"Washington, DC",2018,201812,559,Capital Bikeshare,2,"Jump, LimeBike",4,"Bird, Lime, Lyft, Spin",All micro,38.907192,-77.036871
-77.036871,38.907192,770,DC0046,2016DC0046,Washington,DC,"Washington, DC",2016,201612,469,Capital Bikeshare,0,-,0,-,Docked only,38.907192,-77.036871
-77.036871,38.907192,771,DC0046,2015DC0046,Washington,DC,"Washington, DC",2015,201512,354,Capital Bikeshare,0,-,0,-,Docked only,38.907192,-77.036871
-86.118044,39.978371,772,IN0082,2019IN0082,Carmel,IN,"Carmel, IN",2019,201912,14,Carmel Bike Share,0,-,0,-,Docked only,39.978371,-86.118044
